Client_ID,Product_ID,Amount,Timestamp
2351,59,1,2023-05-07 15:15:00.340425
3342,107,4,2023-10-03 15:15:00.340427
5363,8,10,2024-01-22 15:15:00.340430
7392,196,8,2023-05-25 15:15:00.340432
6646,39,7,2023-09-22 15:15:00.340434
2545,5,10,2023-09-17 15:15:00.340437
7136,172,4,2023-06-26 15:15:00.340439
9973,159,6,2023-06-12 15:15:00.340441
7139,155,8,2024-02-12 15:15:00.340444
5594,69,5,2023-05-02 15:15:00.340446
956,90,1,2023-06-28 15:15:00.340448
9861,102,10,2023-10-19 15:15:00.340451
8520,8,4,2023-06-15 15:15:00.340453
9755,116,9,2024-01-29 15:15:00.340455
5930,148,2,2023-11-29 15:15:00.340458
6364,28,2,2024-01-20 15:15:00.340460
6277,106,5,2023-08-05 15:15:00.340462
7524,16,4,2024-01-30 15:15:00.340464
4063,62,3,2024-03-17 15:15:00.340467
490,26,1,2023-12-17 15:15:00.340469
9765,153,3,2024-04-01 15:15:00.340471
6403,169,7,2024-01-25 15:15:00.340474
4013,148,9,2023-08-14 15:15:00.340476
9460,48,9,2023-10-08 15:15:00.340478
144,34,6,2023-10-25 15:15:00.340480
7480,71,9,2023-12-25 15:15:00.340483
334,156,5,2024-02-17 15:15:00.340485
9777,30,1,2023-07-14 15:15:00.340487
4240,38,1,2023-08-03 15:15:00.340490
9479,195,4,2023-11-19 15:15:00.340492
3800,124,3,2024-04-11 15:15:00.340494
5730,9,9,2024-03-12 15:15:00.340497
5578,15,3,2024-02-19 15:15:00.340499
7773,182,3,2024-02-24 15:15:00.340501
8025,78,8,2024-04-08 15:15:00.340503
2878,101,10,2024-01-30 15:15:00.340506
3947,181,2,2023-09-16 15:15:00.340508
2027,175,7,2023-05-08 15:15:00.340510
816,195,8,2024-01-19 15:15:00.340512
7615,181,3,2023-12-20 15:15:00.340515
5270,110,8,2023-09-08 15:15:00.340517
5836,20,8,2023-06-22 15:15:00.340519
7826,139,4,2024-02-28 15:15:00.340522
7542,58,10,2023-08-23 15:15:00.340524
679,90,1,2024-02-22 15:15:00.340526
9282,53,2,2023-08-12 15:15:00.340528
4221,50,7,2024-03-22 15:15:00.340531
3965,146,2,2024-02-11 15:15:00.340533
6775,185,3,2023-10-29 15:15:00.340535
1829,199,8,2024-04-03 15:15:00.340538
5509,29,7,2024-03-17 15:15:00.340540
348,160,8,2023-07-10 15:15:00.340542
1788,98,5,2023-12-20 15:15:00.340545
3642,138,3,2024-01-26 15:15:00.340547
790,127,3,2023-08-20 15:15:00.340549
3156,101,5,2024-01-06 15:15:00.340552
8773,107,6,2024-04-07 15:15:00.340554
6659,185,5,2023-07-03 15:15:00.340556
6749,150,4,2023-11-06 15:15:00.340560
3072,117,4,2024-01-23 15:15:00.340562
15,11,6,2024-02-25 15:15:00.340564
2575,42,10,2023-09-07 15:15:00.340567
1129,32,8,2023-12-05 15:15:00.340569
6815,24,2,2024-04-01 15:15:00.340572
1554,89,10,2024-03-16 15:15:00.340574
2649,29,10,2024-03-27 15:15:00.340576
8845,150,8,2024-02-11 15:15:00.340578
3139,164,3,2023-09-15 15:15:00.340581
3849,45,2,2023-08-09 15:15:00.340583
9452,106,8,2024-01-08 15:15:00.340585
9558,19,1,2024-01-09 15:15:00.340588
3678,109,5,2023-06-06 15:15:00.340590
7156,12,6,2023-10-31 15:15:00.340593
7666,151,6,2023-10-31 15:15:00.340595
138,185,10,2023-08-31 15:15:00.340597
4681,147,8,2024-02-17 15:15:00.340600
212,183,8,2023-11-01 15:15:00.340602
2808,87,2,2023-10-16 15:15:00.340604
7997,31,9,2024-04-12 15:15:00.340606
5986,107,9,2024-03-15 15:15:00.340608
9638,78,9,2023-07-03 15:15:00.340611
6265,34,8,2024-03-14 15:15:00.340613
6533,72,5,2023-05-14 15:15:00.340615
2540,64,7,2023-09-09 15:15:00.340617
542,42,6,2023-05-03 15:15:00.340619
2951,171,7,2024-02-12 15:15:00.340621
3076,63,1,2023-06-21 15:15:00.340623
1563,111,7,2024-04-04 15:15:00.340625
9199,106,10,2024-04-02 15:15:00.340627
7164,94,8,2024-04-11 15:15:00.340629
752,162,2,2023-07-29 15:15:00.340632
9676,153,9,2023-06-02 15:15:00.340634
4869,192,5,2023-12-13 15:15:00.340636
9588,109,7,2024-04-12 15:15:00.340638
1459,194,3,2023-08-30 15:15:00.340640
5216,65,9,2024-01-03 15:15:00.340642
1549,61,4,2024-01-12 15:15:00.340644
6948,129,9,2023-06-20 15:15:00.340646
3257,42,10,2024-01-30 15:15:00.340648
6174,106,2,2024-01-03 15:15:00.340650
7007,139,1,2023-09-04 15:15:00.340652
8800,91,10,2024-01-16 15:15:00.340655
5345,134,5,2024-02-18 15:15:00.340657
2248,99,8,2023-08-02 15:15:00.340659
248,188,2,2024-03-18 15:15:00.340661
6983,74,7,2024-02-14 15:15:00.340663
1203,74,2,2024-02-01 15:15:00.340666
227,187,4,2023-08-04 15:15:00.340668
3473,133,1,2023-07-19 15:15:00.340670
2849,122,3,2024-03-26 15:15:00.340672
7369,85,9,2023-07-29 15:15:00.340674
256,26,1,2023-05-11 15:15:00.340676
8074,37,8,2023-05-30 15:15:00.340679
8704,73,9,2023-10-20 15:15:00.340681
4966,144,8,2023-10-21 15:15:00.340683
7715,188,2,2023-07-04 15:15:00.340685
2959,16,9,2024-02-02 15:15:00.340687
2541,164,1,2023-12-18 15:15:00.340689
7360,197,3,2023-07-14 15:15:00.340691
1851,126,1,2023-11-25 15:15:00.340693
773,51,6,2023-11-24 15:15:00.340695
3475,88,8,2024-04-08 15:15:00.340697
6496,53,10,2023-10-25 15:15:00.340699
2413,135,3,2023-08-30 15:15:00.340702
64,189,6,2023-11-20 15:15:00.340704
9897,12,5,2023-12-03 15:15:00.340706
7502,104,2,2023-10-23 15:15:00.340708
7894,197,1,2023-09-15 15:15:00.340710
5080,7,3,2023-08-10 15:15:00.340712
3830,130,1,2023-11-16 15:15:00.340714
3782,173,1,2023-07-11 15:15:00.340717
4782,86,6,2024-03-26 15:15:00.340719
5975,20,2,2024-02-19 15:15:00.340721
1606,29,3,2023-09-07 15:15:00.340723
3449,48,6,2024-02-05 15:15:00.340725
4859,157,9,2023-07-14 15:15:00.340727
1058,24,1,2023-07-18 15:15:00.340729
5273,107,5,2023-08-26 15:15:00.340731
9219,181,2,2023-10-12 15:15:00.340733
6321,59,3,2023-04-23 15:15:00.340736
559,64,2,2023-06-24 15:15:00.340738
9670,23,9,2023-06-29 15:15:00.340740
8262,51,10,2024-03-30 15:15:00.340745
2109,153,9,2023-12-15 15:15:00.340748
9877,65,3,2023-10-18 15:15:00.340750
2402,3,1,2023-04-21 15:15:00.340752
2758,67,1,2023-06-23 15:15:00.340754
2855,197,3,2023-12-16 15:15:00.340756
3483,7,1,2023-07-06 15:15:00.340758
9819,135,1,2024-01-13 15:15:00.340760
9670,88,4,2023-12-03 15:15:00.340762
4021,39,4,2023-11-03 15:15:00.340764
3947,46,6,2024-01-24 15:15:00.340767
7534,159,9,2023-08-08 15:15:00.340769
1092,159,3,2023-04-25 15:15:00.340771
4014,101,3,2023-04-19 15:15:00.340773
3381,10,10,2024-03-07 15:15:00.340775
2479,74,2,2023-11-06 15:15:00.340777
3461,5,7,2023-11-19 15:15:00.340779
533,170,8,2024-04-01 15:15:00.340781
7030,40,1,2023-08-30 15:15:00.340783
7334,164,9,2023-09-29 15:15:00.340785
9283,48,3,2023-06-11 15:15:00.340787
7840,118,4,2024-02-11 15:15:00.340789
1620,174,2,2024-01-06 15:15:00.340792
5646,74,5,2024-01-16 15:15:00.340794
9401,120,2,2024-04-12 15:15:00.340796
9627,34,7,2023-05-31 15:15:00.340798
5035,150,9,2023-04-29 15:15:00.340800
1612,39,10,2024-04-08 15:15:00.340802
4002,27,2,2024-03-20 15:15:00.340804
2546,13,2,2024-01-14 15:15:00.340807
3903,128,2,2024-02-17 15:15:00.340809
5636,136,3,2024-02-19 15:15:00.340811
7183,170,8,2024-02-08 15:15:00.340813
8059,148,7,2024-03-18 15:15:00.340815
834,159,8,2023-10-22 15:15:00.340818
638,3,3,2023-12-04 15:15:00.340820
3337,146,7,2023-12-05 15:15:00.340822
994,153,10,2024-03-04 15:15:00.340824
5045,17,7,2023-10-25 15:15:00.340826
6052,14,7,2023-08-31 15:15:00.340828
3771,60,4,2023-07-20 15:15:00.340830
4224,182,4,2024-04-08 15:15:00.340832
3794,25,1,2023-08-14 15:15:00.340835
3052,105,6,2024-01-30 15:15:00.340837
2716,154,9,2023-12-13 15:15:00.340839
1185,155,8,2023-06-07 15:15:00.340841
2080,59,3,2023-12-26 15:15:00.340843
1604,19,7,2023-05-17 15:15:00.340845
5183,200,2,2023-07-08 15:15:00.340847
1006,67,4,2023-09-02 15:15:00.340849
3195,92,5,2024-04-05 15:15:00.340852
4693,139,3,2023-10-22 15:15:00.340854
2710,58,3,2023-06-15 15:15:00.340856
3226,165,1,2023-08-08 15:15:00.340858
41,198,8,2024-02-03 15:15:00.340860
5103,80,8,2023-12-24 15:15:00.340862
9301,97,1,2023-10-06 15:15:00.340864
3074,74,3,2023-06-07 15:15:00.340866
332,137,10,2023-10-31 15:15:00.340868
2255,103,7,2023-04-19 15:15:00.340871
9398,79,1,2023-12-13 15:15:00.340873
8763,6,3,2023-12-01 15:15:00.340875
7987,113,5,2024-02-20 15:15:00.340877
9037,62,8,2023-08-10 15:15:00.340879
4807,7,6,2023-10-03 15:15:00.340881
1951,60,5,2023-06-03 15:15:00.340883
4343,9,6,2023-09-07 15:15:00.340885
3598,194,2,2023-10-13 15:15:00.340887
7882,34,5,2023-07-16 15:15:00.340890
1177,132,3,2023-07-29 15:15:00.340892
4519,177,4,2023-10-21 15:15:00.340894
768,56,8,2023-12-06 15:15:00.340896
7684,29,4,2023-09-09 15:15:00.340898
7613,174,5,2023-10-30 15:15:00.340901
6043,161,1,2024-03-01 15:15:00.340903
2621,54,6,2023-12-03 15:15:00.340905
739,51,10,2024-02-17 15:15:00.340907
4722,144,2,2023-09-14 15:15:00.340909
3560,9,2,2023-07-01 15:15:00.340911
1389,56,3,2024-01-31 15:15:00.340913
6073,186,4,2023-06-09 15:15:00.340916
5782,154,2,2023-09-12 15:15:00.340918
7316,15,6,2023-08-27 15:15:00.340920
7499,11,3,2023-11-05 15:15:00.340922
5319,29,6,2023-06-29 15:15:00.340924
5046,87,9,2023-07-18 15:15:00.340926
3800,197,7,2023-10-08 15:15:00.340928
9416,50,10,2024-01-13 15:15:00.340930
5445,183,2,2023-12-19 15:15:00.340932
4872,126,9,2023-09-19 15:15:00.340934
5249,84,4,2023-06-19 15:15:00.340936
5564,152,9,2023-10-05 15:15:00.340938
994,69,7,2024-01-25 15:15:00.340940
7977,141,3,2023-11-02 15:15:00.340942
1255,17,7,2024-02-15 15:15:00.340944
8413,11,8,2023-04-26 15:15:00.340947
3905,182,1,2023-11-14 15:15:00.340949
7912,15,6,2023-05-13 15:15:00.340951
7526,21,9,2024-02-28 15:15:00.340953
5509,13,8,2023-10-15 15:15:00.340955
8011,164,9,2024-01-26 15:15:00.340957
5501,132,8,2024-02-09 15:15:00.340959
3406,191,6,2024-03-31 15:15:00.340961
2246,141,10,2023-12-27 15:15:00.340963
9276,84,5,2023-05-05 15:15:00.340965
7747,159,7,2024-02-10 15:15:00.340967
8953,74,8,2023-05-31 15:15:00.340969
8585,53,8,2024-01-22 15:15:00.340971
3659,33,4,2023-11-23 15:15:00.340973
2285,68,1,2023-12-11 15:15:00.340976
2668,161,6,2023-07-06 15:15:00.340978
1436,138,5,2024-01-17 15:15:00.340981
9621,2,6,2023-10-21 15:15:00.340983
6424,70,2,2023-06-14 15:15:00.340985
3754,128,3,2023-11-23 15:15:00.340987
5336,115,9,2023-11-05 15:15:00.340989
2484,64,8,2023-09-29 15:15:00.340991
5479,29,4,2023-08-03 15:15:00.340993
3370,192,9,2023-12-06 15:15:00.340995
6236,3,4,2023-06-18 15:15:00.340997
3416,66,8,2023-09-25 15:15:00.341000
3652,110,7,2023-07-20 15:15:00.341002
1906,24,4,2024-01-29 15:15:00.341004
3356,104,10,2024-02-18 15:15:00.341006
6182,163,7,2023-07-29 15:15:00.341008
5967,163,5,2023-05-03 15:15:00.341010
2597,168,6,2023-06-22 15:15:00.341012
3958,74,8,2023-04-23 15:15:00.341014
3187,4,1,2023-12-19 15:15:00.341016
1902,115,3,2023-10-28 15:15:00.341018
1564,2,6,2023-12-30 15:15:00.341021
3259,154,4,2024-02-16 15:15:00.341023
1738,56,2,2023-06-30 15:15:00.341025
8043,13,9,2024-01-25 15:15:00.341027
3085,45,1,2024-02-12 15:15:00.341029
9570,64,6,2023-05-15 15:15:00.341031
3861,199,4,2023-06-09 15:15:00.341033
9982,72,9,2023-12-05 15:15:00.341035
4311,168,6,2023-08-05 15:15:00.341037
1180,2,8,2023-09-27 15:15:00.341039
8303,24,4,2023-05-09 15:15:00.341041
6533,179,6,2023-08-31 15:15:00.341043
8018,126,8,2023-07-13 15:15:00.341045
8859,162,2,2023-06-05 15:15:00.341047
3666,176,1,2024-01-12 15:15:00.341049
4664,61,1,2023-10-26 15:15:00.341051
473,32,4,2023-09-08 15:15:00.341053
3667,45,6,2023-09-08 15:15:00.341055
6946,65,4,2024-03-27 15:15:00.341057
2343,48,6,2023-05-24 15:15:00.341059
7224,105,7,2024-01-03 15:15:00.341061
7872,66,5,2023-12-06 15:15:00.341063
3290,103,5,2024-03-26 15:15:00.341065
6402,131,10,2024-01-08 15:15:00.341067
2774,33,10,2023-05-19 15:15:00.341069
5664,200,1,2023-11-09 15:15:00.341072
891,136,9,2023-06-02 15:15:00.341073
7705,41,4,2023-06-26 15:15:00.341076
1441,64,9,2024-01-11 15:15:00.341078
5533,49,2,2024-02-12 15:15:00.341080
7986,2,4,2023-11-13 15:15:00.341082
6228,100,4,2023-09-21 15:15:00.341084
4546,138,7,2023-10-08 15:15:00.341086
858,108,8,2023-08-04 15:15:00.341088
4509,162,3,2024-02-14 15:15:00.341090
1312,45,3,2023-09-11 15:15:00.341092
7389,195,9,2023-10-06 15:15:00.341094
4322,1,7,2023-10-08 15:15:00.341096
5355,109,3,2023-10-26 15:15:00.341098
6922,197,3,2023-06-01 15:15:00.341101
3220,142,9,2023-05-15 15:15:00.341103
367,5,2,2024-04-04 15:15:00.341105
3610,153,2,2023-10-25 15:15:00.341107
7383,37,3,2024-01-06 15:15:00.341109
5590,200,6,2024-01-10 15:15:00.341111
5781,151,2,2023-05-24 15:15:00.341113
9546,85,4,2023-12-20 15:15:00.341115
7341,96,8,2023-11-02 15:15:00.341117
7435,146,5,2024-01-16 15:15:00.341119
5375,71,10,2023-06-29 15:15:00.341121
6164,35,6,2023-06-03 15:15:00.341123
3003,123,7,2023-10-03 15:15:00.341125
4054,199,4,2023-04-26 15:15:00.341128
8108,58,10,2023-08-11 15:15:00.341130
8720,195,3,2023-05-29 15:15:00.341132
7956,174,3,2023-12-25 15:15:00.341134
9353,186,1,2023-06-20 15:15:00.341136
6050,177,8,2023-08-06 15:15:00.341138
3673,97,9,2024-03-13 15:15:00.341140
89,140,1,2023-08-04 15:15:00.341142
9473,145,4,2024-03-04 15:15:00.341144
565,102,6,2023-12-15 15:15:00.341146
7480,66,7,2024-04-08 15:15:00.341148
5117,66,10,2024-01-13 15:15:00.341150
9559,1,9,2024-02-29 15:15:00.341152
3918,112,3,2023-05-15 15:15:00.341154
9822,92,4,2023-11-02 15:15:00.341156
8412,97,8,2024-03-21 15:15:00.341158
7209,105,3,2024-03-29 15:15:00.341160
9517,19,2,2023-05-13 15:15:00.341163
2035,4,3,2023-07-25 15:15:00.341165
7714,2,6,2023-05-30 15:15:00.341167
3898,30,9,2023-08-14 15:15:00.341169
1191,169,9,2023-08-27 15:15:00.341171
974,66,6,2023-08-14 15:15:00.341173
1158,95,10,2023-08-01 15:15:00.341175
2958,161,1,2023-08-03 15:15:00.341177
7439,40,3,2023-07-17 15:15:00.341179
9795,151,3,2023-07-24 15:15:00.341181
9708,122,5,2023-06-19 15:15:00.341183
3019,146,7,2023-07-08 15:15:00.341185
9969,61,3,2023-11-28 15:15:00.341187
994,27,8,2023-07-10 15:15:00.341189
22,92,3,2023-10-09 15:15:00.341191
5266,86,4,2023-08-19 15:15:00.341193
8750,175,6,2023-10-17 15:15:00.341195
4969,96,4,2023-07-13 15:15:00.341198
7743,162,9,2023-12-05 15:15:00.341200
2810,127,2,2024-01-05 15:15:00.341202
8650,11,5,2023-07-25 15:15:00.341204
424,101,10,2024-04-03 15:15:00.341206
8028,113,2,2023-05-27 15:15:00.341208
9003,197,2,2023-08-31 15:15:00.341210
5011,16,9,2023-05-25 15:15:00.341212
5802,57,1,2023-04-22 15:15:00.341214
2844,107,4,2024-02-16 15:15:00.341216
9952,192,7,2023-06-02 15:15:00.341218
4107,4,5,2023-08-18 15:15:00.341220
8236,5,4,2023-06-22 15:15:00.341222
4018,37,8,2023-08-29 15:15:00.341224
1594,4,1,2023-04-22 15:15:00.341228
5936,200,1,2023-07-22 15:15:00.341230
5896,29,2,2024-01-28 15:15:00.341232
8251,48,1,2023-12-04 15:15:00.341234
3916,186,8,2023-06-09 15:15:00.341236
9995,49,3,2024-03-17 15:15:00.341239
8856,117,6,2023-09-09 15:15:00.341241
2282,90,10,2023-10-08 15:15:00.341243
1290,136,1,2023-11-02 15:15:00.341245
863,142,1,2024-01-03 15:15:00.341247
1938,30,9,2023-05-31 15:15:00.341249
2696,26,3,2023-12-12 15:15:00.341251
5903,77,6,2023-09-30 15:15:00.341253
2085,142,1,2023-12-02 15:15:00.341255
3249,55,3,2024-04-13 15:15:00.341257
6814,104,6,2024-02-22 15:15:00.341259
7077,103,5,2023-06-23 15:15:00.341261
1206,12,5,2024-01-06 15:15:00.341263
1526,78,4,2024-02-26 15:15:00.341265
9735,27,4,2023-04-23 15:15:00.341268
5678,102,4,2023-06-23 15:15:00.341270
5257,164,9,2023-08-09 15:15:00.341272
341,135,3,2023-05-28 15:15:00.341274
4845,31,8,2023-11-01 15:15:00.341276
4516,141,2,2023-09-18 15:15:00.341278
5123,179,7,2023-06-22 15:15:00.341280
7770,158,8,2023-07-05 15:15:00.341282
435,119,4,2023-07-13 15:15:00.341284
1945,49,2,2023-05-19 15:15:00.341286
1823,122,2,2024-02-12 15:15:00.341288
7597,53,10,2023-07-24 15:15:00.341290
2137,76,2,2023-08-22 15:15:00.341293
3714,194,2,2023-10-27 15:15:00.341295
8436,29,1,2023-05-14 15:15:00.341297
6764,125,1,2024-03-25 15:15:00.341299
4793,55,7,2023-05-20 15:15:00.341301
6344,181,1,2023-06-22 15:15:00.341303
3818,111,4,2024-02-22 15:15:00.341305
3375,65,4,2024-03-27 15:15:00.341307
6519,20,5,2023-05-20 15:15:00.341309
4797,133,3,2023-08-12 15:15:00.341311
9564,57,7,2023-04-20 15:15:00.341313
7208,63,2,2023-11-02 15:15:00.341315
8243,180,4,2023-05-15 15:15:00.341317
1401,80,9,2023-07-13 15:15:00.341319
777,173,2,2024-02-03 15:15:00.341321
9790,81,9,2024-02-26 15:15:00.341323
2430,48,6,2023-04-19 15:15:00.341325
9558,116,2,2023-11-10 15:15:00.341327
6517,77,6,2023-10-26 15:15:00.341329
5695,16,6,2023-04-30 15:15:00.341331
4767,165,3,2023-05-26 15:15:00.341334
9672,70,4,2024-01-05 15:15:00.341336
4350,81,7,2024-03-07 15:15:00.341338
8915,42,3,2023-12-03 15:15:00.341340
3035,180,8,2023-04-18 15:15:00.341342
2172,116,3,2023-07-30 15:15:00.341344
2987,11,8,2023-09-29 15:15:00.341346
5100,111,6,2023-06-29 15:15:00.341348
8971,142,10,2024-01-27 15:15:00.341350
2710,152,6,2023-08-13 15:15:00.341352
2631,143,2,2023-09-15 15:15:00.341354
3615,188,4,2023-09-17 15:15:00.341356
2946,168,2,2023-04-18 15:15:00.341358
9847,138,3,2023-12-26 15:15:00.341360
5693,149,2,2023-10-25 15:15:00.341362
6869,113,9,2023-12-30 15:15:00.341364
9832,181,4,2024-01-10 15:15:00.341366
8071,138,6,2023-08-29 15:15:00.341369
2314,111,9,2023-06-18 15:15:00.341371
3929,148,3,2023-09-30 15:15:00.341373
763,50,4,2023-06-12 15:15:00.341375
7129,106,9,2024-03-05 15:15:00.341377
7536,30,7,2023-08-10 15:15:00.341379
5117,112,8,2023-12-14 15:15:00.341381
6827,31,1,2024-01-12 15:15:00.341383
2845,142,5,2023-05-29 15:15:00.341385
2016,198,2,2023-05-17 15:15:00.341387
2202,87,10,2023-07-31 15:15:00.341389
8950,89,6,2023-08-19 15:15:00.341391
3160,136,5,2024-01-18 15:15:00.341393
7016,33,7,2023-08-07 15:15:00.341395
413,66,4,2023-08-16 15:15:00.341397
2297,199,5,2023-05-19 15:15:00.341399
4152,153,6,2023-05-04 15:15:00.341401
5196,73,1,2023-05-13 15:15:00.341404
4178,124,6,2024-03-23 15:15:00.341406
154,147,3,2023-08-11 15:15:00.341408
3547,189,2,2023-11-18 15:15:00.341410
4159,162,2,2024-01-09 15:15:00.341412
4045,106,1,2023-05-16 15:15:00.341414
3944,60,1,2023-07-23 15:15:00.341416
2994,64,4,2023-11-19 15:15:00.341418
6228,154,2,2023-05-21 15:15:00.341420
5153,11,3,2023-12-26 15:15:00.341422
8150,82,7,2023-06-10 15:15:00.341424
5112,11,2,2024-03-12 15:15:00.341440
823,107,9,2023-06-16 15:15:00.341442
9663,91,9,2024-01-05 15:15:00.341444
624,121,8,2023-08-27 15:15:00.341446
8183,155,1,2023-08-26 15:15:00.341450
5839,31,2,2024-03-25 15:15:00.341452
8765,84,5,2024-02-01 15:15:00.341454
9844,43,4,2023-06-03 15:15:00.341456
1856,110,2,2023-05-10 15:15:00.341458
4573,11,10,2023-07-14 15:15:00.341460
7130,50,10,2023-08-15 15:15:00.341462
3356,194,10,2024-04-16 15:15:00.341464
9122,88,3,2023-10-17 15:15:00.341466
3595,166,10,2024-01-26 15:15:00.341468
332,176,5,2023-08-13 15:15:00.341471
8981,182,5,2023-10-13 15:15:00.341472
8830,186,3,2024-01-28 15:15:00.341474
5962,152,7,2023-06-09 15:15:00.341477
4386,67,1,2024-02-04 15:15:00.341479
8303,44,5,2024-02-09 15:15:00.341481
6133,122,6,2023-08-27 15:15:00.341483
5876,60,5,2024-01-15 15:15:00.341485
243,154,7,2024-04-03 15:15:00.341487
9647,42,7,2023-11-16 15:15:00.341489
5526,179,4,2024-03-18 15:15:00.341491
4718,85,3,2024-02-17 15:15:00.341493
6529,76,4,2023-12-29 15:15:00.341495
6044,158,3,2023-09-08 15:15:00.341497
2554,143,9,2023-05-19 15:15:00.341499
7868,44,9,2024-02-15 15:15:00.341501
9115,161,10,2023-10-03 15:15:00.341503
9815,23,7,2023-07-07 15:15:00.341505
5843,102,9,2023-11-16 15:15:00.341507
6271,169,7,2024-02-14 15:15:00.341509
1700,135,4,2023-11-13 15:15:00.341511
7218,146,8,2024-03-03 15:15:00.341513
8403,166,1,2024-04-16 15:15:00.341515
6512,200,6,2023-05-29 15:15:00.341517
6454,80,5,2024-03-13 15:15:00.341519
761,12,6,2023-07-26 15:15:00.341521
852,177,5,2023-05-05 15:15:00.341523
8710,94,6,2023-11-16 15:15:00.341525
8241,157,10,2023-06-01 15:15:00.341528
2789,112,10,2024-01-28 15:15:00.341530
100,95,8,2024-02-04 15:15:00.341532
9368,87,4,2023-06-10 15:15:00.341534
1322,11,10,2024-01-08 15:15:00.341536
9361,87,9,2024-04-05 15:15:00.341538
9687,194,6,2023-05-11 15:15:00.341540
9349,61,6,2023-10-05 15:15:00.341542
6645,9,9,2024-03-18 15:15:00.341544
2043,137,6,2024-02-25 15:15:00.341546
7980,49,6,2023-12-25 15:15:00.341548
3484,194,2,2023-12-13 15:15:00.341550
6311,26,10,2023-09-10 15:15:00.341552
7914,125,3,2023-11-02 15:15:00.341554
1998,100,1,2023-06-02 15:15:00.341556
877,101,7,2023-10-22 15:15:00.341559
1656,91,4,2024-03-11 15:15:00.341560
5096,85,8,2023-11-22 15:15:00.341562
663,154,5,2024-02-25 15:15:00.341565
4997,125,3,2024-03-17 15:15:00.341567
2288,163,2,2024-01-21 15:15:00.341569
8925,97,1,2023-10-12 15:15:00.341571
2007,141,6,2023-05-04 15:15:00.341573
132,44,4,2023-07-01 15:15:00.341575
6344,49,3,2023-06-06 15:15:00.341577
245,179,8,2023-05-24 15:15:00.341579
8098,125,9,2024-03-30 15:15:00.341581
6444,4,3,2023-07-14 15:15:00.341583
2411,63,1,2023-09-02 15:15:00.341585
368,28,2,2023-08-16 15:15:00.341588
3938,54,3,2024-04-03 15:15:00.341590
1764,122,5,2023-06-01 15:15:00.341592
2607,3,8,2024-04-14 15:15:00.341594
4498,178,7,2024-01-17 15:15:00.341596
1809,62,1,2024-03-12 15:15:00.341598
6607,106,8,2024-02-17 15:15:00.341600
678,71,7,2023-11-25 15:15:00.341602
6248,188,4,2023-06-11 15:15:00.341604
1532,96,2,2023-11-20 15:15:00.341606
4903,102,8,2024-01-31 15:15:00.341609
3074,134,9,2023-06-16 15:15:00.341611
6640,67,6,2023-07-04 15:15:00.341613
4582,82,3,2023-06-17 15:15:00.341615
7420,123,9,2024-03-18 15:15:00.341617
4062,117,8,2023-09-01 15:15:00.341619
716,21,1,2023-11-13 15:15:00.341621
940,45,4,2023-05-21 15:15:00.341623
3871,2,3,2023-06-19 15:15:00.341625
5413,195,6,2024-04-04 15:15:00.341627
5891,15,3,2024-02-15 15:15:00.341629
3766,87,5,2023-11-09 15:15:00.341631
8199,145,7,2024-02-07 15:15:00.341633
7852,192,1,2023-12-13 15:15:00.341636
8934,133,5,2023-06-07 15:15:00.341638
8143,165,6,2023-09-13 15:15:00.341641
7630,167,9,2023-12-01 15:15:00.341643
6425,34,8,2023-12-24 15:15:00.341645
1106,110,6,2024-02-16 15:15:00.341647
8616,90,6,2023-12-30 15:15:00.341649
8629,78,8,2023-10-26 15:15:00.341651
8068,88,6,2024-02-22 15:15:00.341653
5588,62,1,2023-10-12 15:15:00.341655
3171,63,8,2023-12-21 15:15:00.341657
9554,29,4,2024-01-30 15:15:00.341660
1574,25,1,2023-07-14 15:15:00.341662
9227,24,3,2023-10-09 15:15:00.341664
2610,177,6,2023-06-19 15:15:00.341666
4748,149,9,2024-02-02 15:15:00.341668
847,39,6,2024-02-17 15:15:00.341670
2509,68,8,2024-01-24 15:15:00.341672
2720,132,2,2024-03-05 15:15:00.341675
9682,42,7,2023-05-20 15:15:00.341678
6429,81,5,2023-07-03 15:15:00.341680
5545,92,3,2023-11-23 15:15:00.341682
7699,63,5,2023-06-04 15:15:00.341685
7447,117,3,2024-03-19 15:15:00.341687
1201,66,5,2023-09-03 15:15:00.341689
5722,182,3,2023-12-29 15:15:00.341691
7305,5,9,2024-02-26 15:15:00.341693
8777,28,6,2023-06-18 15:15:00.341696
3547,125,6,2023-11-14 15:15:00.341698
365,34,6,2023-12-04 15:15:00.341700
